,Ts,P1,P2,P3,P4,P5,Ts_last,P_tot
175,77.6679856145295,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,79.1779712338534,1141582.118737372
176,77.6539893097178,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,78.7113437740531,1149207.5990176424
177,77.6380464647553,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,78.3415372793963,1157188.2793419464
178,77.6930933764658,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,78.0573082100394,1168126.4031973083
179,77.6988284419506,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,77.8445278991082,1175122.3683306247
180,77.6900926806565,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,77.688639147178,1180469.2715397114
181,77.6764349676903,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,77.576424461493,1184857.8718716602
182,77.6848045239944,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,77.4967990747009,1190119.6037005167
183,77.6437368835444,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,77.4409646887802,1191507.1156340342
184,77.6414336129466,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,77.4021984851788,1194941.7289146448
185,77.6648105937717,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,77.3755006666439,1199580.6506534456
186,77.6604283423399,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,77.3572338142358,1201885.7214812532
187,77.6961337123005,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,77.3448061091052,1206441.0161010795
188,77.6294509741983,-221714.9669,-267118.9886,-215792.7032,-275015.3402,-217766.7911,77.3364047870214,1203758.5257145476
189,77.6521925839616,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,77.3307574768921,1202757.3166263748
190,77.684690208065,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,77.3270074708335,1205558.1541011308
191,77.6813288859703,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,77.3245815068506,1205717.7318082722
192,77.67291925381,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,77.323059391142,1205447.6040478558
193,77.6710343857684,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,77.3221437580711,1205538.8524288803
194,71.7899219831651,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,77.3216066701876,815692.9200108725
195,71.7678870050049,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,77.3207125252358,840107.3369225728
196,71.7415773686389,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,77.3147791103742,875526.3736344934
197,71.7673393643388,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,77.2801206247383,913850.5612972182
198,71.7664501905648,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,77.1618762493938,947097.5849155245
199,71.7449843034722,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,76.8964460287899,972661.5556442052
200,71.8067025659679,-220902.6521,-264608.1974,-215201.9288,-272209.1618,-217102.1699,76.4544408612188,998961.9176484398
201,71.7513022373593,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,75.8625821695092,1013512.9812126908
202,71.7431904268116,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,75.1888380014103,1030268.0366846656
203,71.7738171002439,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,74.5099867577723,1048966.7662715304
204,71.7906727086424,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,73.886069927737,1065710.8379161984
205,71.7891367961277,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,73.3506617712862,1080169.4418468364
206,71.7411466238361,-220861.4582,-264480.8708,-215171.9696,-272066.8556,-217068.4658,72.913666948115,1090306.6527495887
